DWD - Day Historical Data
relh/wspd/airtmax/airtmin
                         
                         
AJ_Kettle  20171003
                                        
Stnid Height   Latitude Longitud St_date  En_date  N_TOTAL  RELH  RELH  RELH  RELH  WSPD  WSPD  WSPD  WSPD  AIRTH AIRTH AIRTH AIRTH AIRTL AIRTL AIRTL AIRTL 
Stnid Height   Latitude Longitud St_date  En_date  N_TOTAL  NGOOD MIN   MAX   AVG   NGOOD MIN   MAX   AVG   NGOOD MIN   MAX   AVG   NGOOD MIN   MAX   AVG   
Stnid Height   Latitude Longitud St_date  En_date  N_TOTAL        %     %     %           m/s   m/s   m/s         C     C     C           C     C     C     
+---+ +------+ +------+ +------+ +------+ +------+ +------+ +----++----++----++----++----++----++----++----++----++----++----++----++----++----++----++----+
00662    81     52.2914  10.4465 19610101 20151231    20088  20074  31.0 100.0 78.17 18178  0.40 14.70  3.52 20088 -16.6  38.2 13.15 20088 -22.8  22.6  5.52
00685   585     49.9017   9.4281 19980112 20061101     3185   2824  31.0 100.0 81.88     0-99.00-99.00-99.00  2955  -8.0  35.3 12.25  2954 -15.5  23.1  4.75
00691     4     53.0445   8.7985 18900101 20151231    45714  45632  27.0 100.0 80.28 25540  0.10 17.00  4.36 45714 -14.3  37.6 12.92 45714 -23.6  22.0  5.26
00699     4     53.1004   8.7834 19490101 19580630     3468   3468  34.0  99.0 79.27     0-99.00-99.00-99.00  3468 -12.9  35.2 12.54  3468 -19.0  19.4  5.37
00701     7     53.5332   8.5761 19490101 20151231    24471  24466  33.0 100.0 81.60 23353  0.50 20.30  5.41 24471 -13.1  35.8 12.35 24471 -18.6  22.0  6.54
00702     8     53.5876   8.6015 19480101 19611231     5114   5114  39.0 100.0 83.38     0-99.00-99.00-99.00  5114 -12.7  33.6 12.32  5114 -21.4  19.0  5.16
00703     5     53.4779   9.1553 19370101 19850531    17652  17530  38.0 100.0 83.57     0-99.00-99.00-99.00 17615 -13.8  35.9 12.56 17646 -26.4  20.4  4.42
00704    10     53.4451   9.1390 19980101 20151231     6574   6351  37.9 100.0 83.09  5584  0.00 11.70  3.56  6427  -8.2  35.3 13.72  6422 -18.9  23.9  5.31
00705     5     53.5312   9.1664 19850601 20061231     7884   7884  32.0  99.0 80.74     0-99.00-99.00-99.00  7884 -10.4  36.8 13.35  7884 -22.0  21.6  5.40
00706   234     47.8858   7.6611 19710501 20041231    12238  12238  33.0  99.0 75.24  7771  0.00 13.30  3.13 12238 -12.6  39.1 15.32 12238 -24.0  22.7  6.25
00710   181     49.0250   8.6991 19831101 20031231     7366   7366  36.0  98.0 77.94     0-99.00-99.00-99.00  7366 -12.3  38.5 15.02  7366 -23.2  21.2  5.31
00717   443     51.3873   8.5737 19370101 20040630    24227  24223  25.0 100.0 80.85     0-99.00-99.00-99.00 24223 -17.4  35.0 11.30 24223 -24.5  22.5  4.11
00722  1134     51.7986  10.6183 19470911 20151231    24949  24929   5.0 100.0 87.17 21591  0.10 34.90 11.20 24929 -24.2  29.0  5.99 24929 -28.4  21.0  0.88
00727   290     49.7345   8.9557 19580101 19861231    10592  10592  29.0  99.0 77.15     0-99.00-99.00-99.00 10592 -11.5  35.2 13.15 10592 -22.1  22.0  4.57
00729   600     50.8282  10.4540 19470101 19801231    10593   9102  29.0 100.0 86.73     0-99.00-99.00-99.00  9132 -20.2  33.5 10.51  9132 -25.7  19.4  2.02
00736   390     49.6303   7.1148 19470101 19991231    18293  18293  30.0 100.0 80.93     0-99.00-99.00-99.00 18293 -16.0  35.4 12.19 18293 -24.6  20.9  3.21
00738   310     50.3080   9.7835 19690501 19840831     5512   5512  23.0 100.0 78.53     0-99.00-99.00-99.00  5512 -12.0  35.2 12.64  5512 -21.5  18.7  4.22
00755   340     49.5182   9.3213 19350101 20151231    28733  28728  25.0 100.0 79.49     0-99.00-99.00-99.00 28733 -16.0  38.9 13.02 28733 -29.1  20.4  3.90
00757   445     47.9625   7.9983 19901001 20151231     9223   9223  31.0 100.0 77.34     0-99.00-99.00-99.00  9223 -11.4  37.0 14.39  9223 -18.0  20.4  5.73
00760    82     53.3635   9.9434 19760601 20040531    10227  10227  40.0 100.0 82.61     0-99.00-99.00-99.00 10227 -14.1  36.0 12.36 10227 -24.5  20.6  4.57
00766   477     50.1746   7.0595 20000701 20151231     5662   5376  28.0 100.0 79.40  5262  0.00 11.50  3.58     0 -99.0 -99.0-99.00     0 -99.0 -99.0-99.00
00769    68     52.2817   9.0889 19790101 20151231    13440  13280  31.0 100.0 76.45 10064  0.20 15.10  3.91 10135 -15.8  37.9 13.65 10135 -21.6  22.3  6.22
00771   148     50.2769   9.1167 19470101 19551231     3122    245  46.0  97.0 79.10     0-99.00-99.00-99.00  3122  -9.2  37.2 14.87  3122 -17.5  21.8  4.88
00772   190     48.6957   8.1744 19470101 19860430    14334   9251  28.0  97.0 73.70     0-99.00-99.00-99.00 14334 -12.4  39.0 14.75 14334 -21.6  22.9  6.05
00773   478     48.6743   8.1799 19860501 20041231     6820   6820  26.0  99.0 74.10     0-99.00-99.00-99.00  6820 -13.5  34.5 12.77  6820 -19.5  25.5  6.79
00793   530     49.6620   7.1098 19920101 19941031     1035   1035  26.0 100.0 81.85     0-99.00-99.00-99.00  1035  -6.8  33.5 12.59  1035 -12.0  21.5  5.69
00817   293     51.0306   8.8146 19521001 20151231    22978  22968  34.0 100.0 79.64     0-99.00-99.00-99.00 22978 -17.0  36.9 12.60 22978 -26.3  20.0  3.68
00840   897     50.4313  12.6114 19950301 20151231     7606   7539  20.0 100.0 84.40  7517  0.10 10.00  3.12  7572 -15.1  33.0  9.12  7572 -24.5  22.1  2.11
00848    38     52.6146  10.0726 19400101 19781231    12785  12755  30.0 100.0 80.48     0-99.00-99.00-99.00 12785 -15.0  35.8 12.85 12785 -26.8  19.8  4.31
00850    39     52.5959  10.0296 19790101 20151231    13489  13288  34.0 100.0 76.37 12452  0.10 11.50  3.05 10227 -15.0  37.5 13.47 10227 -21.6  22.0  5.53
00851   389     49.2504  12.6040 19480201 19960430    17622  17594  31.0  99.0 77.69     0-99.00-99.00-99.00 17622 -16.9  38.4 12.16 17622 -26.6  22.0  4.03
00853   418     50.7913  12.8720 18820101 20151231    41545  40959  22.0 100.0 77.33 19865  0.00 17.90  4.45 41251 -18.4  37.8 12.23 41251 -28.4  23.3  4.47
00856   551     47.8843  12.5404 19980101 20151231     6491   6005  31.0 100.0 79.80  4603  0.00 11.90  2.92  6199 -11.2  36.0 13.63  6209 -22.1  19.9  4.30
00863   585     51.7904  10.3470 18900101 20120404    42078  41929  14.0 100.0 82.54     0-99.00-99.00-99.00 42072 -19.5  33.7  9.44 42072 -25.8  22.1  3.06
00865    42     52.8441   8.0624 19600101 19710228     4077   4077  42.0 100.0 82.90     0-99.00-99.00-99.00  4077 -11.0  34.0 12.16  4077 -20.7  19.0  4.85
00867   345     50.3067  10.9680 19470101 20151231    25200  25149  30.0 100.0 77.65 15968  0.00 12.70  2.23 25162 -16.4  37.8 12.90 25162 -24.6  22.2  4.26
00876   314     51.3000  13.0167 19470101 19881231    13880  13656  15.0 100.0 77.59  4384  0.50 21.00  8.67 13873 -19.0  35.8 11.49 13872 -26.2  25.0  5.20
00879    68     51.7667  14.2833 20000701 20030331      995    838  41.0 100.0 76.96     0-99.00-99.00-99.00     1  35.9  35.9 35.90     0 -99.0 -99.0-99.00
00880    69     51.7760  14.3168 18870101 20151231    43795  26139  30.0 100.0 76.70 11940  0.00 11.10  2.92 43248 -19.0  38.9 13.48 43465 -29.5  23.0  4.78
00881   423     49.0985  10.0979 19500101 20031231    19634  14065  27.0  99.0 76.84     0-99.00-99.00-99.00 19634 -16.8  37.6 12.99 19634 -27.8  20.7  3.94
00888   269     50.8149  12.3821 19650101 19911216     6180   2885  35.0  98.0 75.93     0-99.00-99.00-99.00  2886 -11.7  35.5 12.79  2886 -20.1  19.5  3.99
00891     5     53.8713   8.7058 19460101 20151231    25567  25567  36.0 100.0 81.76 17134  0.80 16.60  5.53 25567 -11.1  36.3 12.01 25567 -18.2  22.1  6.71
00896   170     51.0778  10.8619 19910101 20151231     9131   9128  40.0 100.0 76.28     0-99.00-99.00-99.00  9131 -13.6  37.8 14.22  9131 -23.5  20.5  4.90
00917   162     49.8809   8.6779 19950801 20151231     7457   7416  34.0 100.0 78.17     0-99.00-99.00-99.00  7455 -11.5  39.5 15.33  7455 -19.4  20.4  5.52
00918   122     49.8453   8.6240 19871001 19950731     2861   2861  25.0  99.0 73.05     0-99.00-99.00-99.00  2861  -6.9  36.8 14.80  2861 -12.0  21.8  6.45
00919   169     49.8697   8.6796 19370203 19740731    13693  13693  33.0 100.0 78.00     0-99.00-99.00-99.00 13693 -15.5  37.6 13.72 13693 -26.9  24.1  5.11
00931   708     47.8007   9.4108 19890801 20031231     5266   5266  34.0 100.0 78.22     0-99.00-99.00-99.00  5266 -13.6  34.8 12.24  5266 -16.6  22.5  5.34
00948    60     51.8512  12.2515 19470101 19501231     1461   1126  38.0  98.0 75.47     0-99.00-99.00-99.00  1036 -11.7  36.7 15.06  1036 -17.2  18.8  5.68
00953   481     49.7619   7.0541 19500801 20151231    23888  23748  19.0 100.0 80.08 16871  0.00 15.60  3.90 23664 -15.9  36.4 12.09 23659 -21.7  24.3  5.00
00954     0     54.1667   7.4500 19980101 20151231     5743   5155  10.0 100.0 82.21  4368  1.40 22.40  8.09  5367  -3.8  30.2 11.43  5366  -6.0  21.7  8.68
00963    39     52.5881   8.3424 19520901 20151231    23132  23125  38.0 100.0 80.37 14260  0.10 15.50  3.71 23131 -14.2  37.0 13.33 23131 -24.3  21.4  5.14
00964   413     50.0832   6.8904 19520101 19621231     4018   4018  34.0 100.0 81.35     0-99.00-99.00-99.00  4018 -15.2  35.1 11.93  4018 -20.5  20.5  4.43
00965   100     51.2401  13.4166 19480601 19900630    15370  13392  38.0 100.0 81.71     0-99.00-99.00-99.00 15123 -17.0  37.8 13.79 15092 -28.6  21.8  4.90
00970   405     49.4158  10.6734 19850401 19990630     5204   5204  34.0  98.0 77.89     0-99.00-99.00-99.00  5204 -15.5  36.4 12.71  5204 -21.9  18.9  3.81
00979   314     50.7364   8.2672 19470801 20151231    24901  24870  35.0 100.0 78.80     0-99.00-99.00-99.00 24809 -14.7  38.4 13.36 24326 -24.0  20.2  3.85
00982   420     48.5701  10.4985 19470501 20061130    21764  21764  33.0 100.0 78.25     0-99.00-99.00-99.00 21764 -17.9  37.5 13.18 21764 -27.2  20.8  4.38
00983   419     48.5562  10.5599 20061201 20151231     3318   3314  40.0 100.0 81.07     0-99.00-99.00-99.00  3318 -10.4  36.3 14.08  3318 -21.2  19.5  4.51
00991   365     50.9117  13.7087 19540901 20151231    22293  22018  34.0 100.0 79.61     0-99.00-99.00-99.00 22058 -17.5  37.3 12.56 22058 -31.2  21.6  3.65
01000     3     54.1442  11.8454 19910701 19970831     2254   2254  39.0  98.0 79.93     0-99.00-99.00-99.00  2254 -10.5  36.6 12.25  2254 -17.2  20.6  5.90
01001    97     51.6451  13.5747 19480701 20151231    24653  24231  33.0 100.0 78.38 12629  0.00 13.10  3.71 24325 -18.0  38.5 13.56 24169 -28.4  21.3  4.50
01003   201     51.1333  13.1167 19470101 19661231     7305   7305  34.0 100.0 78.87     0-99.00-99.00-99.00  7305 -18.3  37.6 13.29  7305 -26.4  23.0  4.70
01006    15     53.1399  11.2544 19471101 19610930     5083      0 -99.0 -99.0-99.00     0-99.00-99.00-99.00  5053 -14.4  35.4 13.03  5053 -24.1  19.0  4.66
01032   120     51.5120   7.5345 19500101 19990930    18016  18016  17.0 100.0 77.94     0-99.00-99.00-99.00 18016 -13.8  35.5 13.62 18016 -22.4  23.0  6.01
01047   112     51.0557  13.7274 18820101 19151231    12417  12283  34.0 100.0 74.19     0-99.00-99.00-99.00 12349 -14.0  35.8 12.81 12349 -22.6  22.6  5.57
01048   227     51.1280  13.7543 19350401 20151231    24076  23807  24.0 100.0 75.98 15499  0.00 15.30  3.81 24022 -15.3  37.4 13.12 24044 -25.3  23.5  5.43
01050   114     51.0221  13.8470 19490101 20151231    23014  22893  23.0 100.0 75.45     0-99.00-99.00-99.00 22948 -16.3  39.8 14.12 22948 -28.3  22.8  5.25
01051   119     51.0240  13.7737 19360101 20151231    18416  18280  31.0 100.0 76.88     0-99.00-99.00-99.00 18296 -16.6  39.7 14.06 18296 -27.8  23.3  5.20
01052    80     52.2174  12.1641 19930501 20151231     8280   8268  30.0 100.0 76.05     0-99.00-99.00-99.00  8280 -12.3  38.5 14.29  8280 -23.9  21.7  5.21
01066   180     51.5040  10.2613 19630101 19761231     5114   5114  36.0 100.0 79.87     0-99.00-99.00-99.00  5114 -15.5  35.0 12.59  5114 -25.4  20.2  4.03
01072   107     49.4719   8.1929 19520101 20151231    22646  22464  30.0 100.0 73.79     0-99.00-99.00-99.00 22646 -15.3  39.7 14.89 22646 -24.3  22.8  5.83
01073   115     49.4686   8.1797 19360101 19521231     3257   3257  34.0 100.0 74.97     0-99.00-99.00-99.00  3233 -10.5  38.7 15.51  3194 -20.0  24.5  6.02
01074   103     51.3043  12.0810 19470401 19730228     9101   9100  42.0  99.0 79.09     0-99.00-99.00-99.00  9101 -18.5  37.3 13.51  9101 -24.4  20.8  5.20
01078    37     51.2960   6.7686 19690701 20151231    16985  16985  25.9 100.0 75.29 16945  0.20 14.40  3.91 16985 -10.9  38.5 14.75 16985 -20.8  24.9  6.62
01079    37     51.1998   6.7574 19350101 19960731    19387  19326  26.0 100.0 76.98     0-99.00-99.00-99.00 19387 -10.5  37.0 14.30 19326 -22.5  23.1  6.55
01084    31     51.3940   6.7026 19940501 20070531     4779   4779  29.0  98.0 73.70     0-99.00-99.00-99.00  4779 -10.7  37.5 15.40  4779 -15.4  23.5  8.06
01087    21     51.4634   6.7321 19510101 19931231    15555  15555  29.0 100.0 74.48     0-99.00-99.00-99.00 15555 -12.7  37.2 14.49 15555 -17.5  25.5  7.38
01091   258     51.2806  10.7362 19910101 20071231     6209   6057  43.0 100.0 79.30     0-99.00-99.00-99.00  6209 -12.7  36.6 13.14  6209 -18.5  21.5  5.07
01102   300     48.7201   9.5328 19871101 20021231     5540   5540  28.0  98.0 75.73     0-99.00-99.00-99.00  5540  -9.2  36.4 15.36  5540 -19.6  20.7  5.79
01103   592     48.1002  11.9872 19780101 20151231    13695  13683  21.0 100.0 79.81     0-99.00-99.00-99.00 13695 -18.8  37.0 12.99 13695 -26.0  21.2  4.44
01106    45     52.8239  13.7979 19470101 19501231     1461   1461  41.0  99.0 76.61     0-99.00-99.00-99.00  1461 -13.2  35.2 13.98  1461 -21.2  20.2  5.02
01107   346     49.8520  10.4990 19630101 20151231    19358  19357  27.0 100.0 80.70     0-99.00-99.00-99.00 19358 -14.4  37.4 13.07 19358 -24.5  19.6  3.54
01130    17     54.6282   9.3648 20000701 20050131     1620   1357  49.0 100.0 83.53    61  1.60  8.10  4.17     0 -99.0 -99.0-99.00     0 -99.0 -99.0-99.00
01146   487     48.6593   8.9121 19850701 19870731      761    761  42.0  98.0 78.65     0-99.00-99.00-99.00   761 -15.6  33.2 12.61   761 -24.5  18.8  3.90
01154   470     48.3416  12.8820 19450101 19660930     7884   7335  39.0 100.0 80.60     0-99.00-99.00-99.00  7884 -18.6  35.5 12.46  7884 -28.8  21.5  3.65
01161   384     48.8777  11.2349 19550101 20151231    20604  20604  27.0 100.0 78.43     0-99.00-99.00-99.00 20603 -15.3  38.0 13.08 20603 -27.7  19.7  3.59
01169   264     47.6288   7.5959 19760201 19990930     8582   8582  35.0  99.0 76.70     0-99.00-99.00-99.00  8582 -13.3  38.0 15.23  8582 -22.5  22.2  6.09
01172   123     51.8189   9.8871 19510101 19891130    14214  14214  28.0 100.0 78.19     0-99.00-99.00-99.00 14214 -16.4  35.5 13.06 14214 -28.0  20.1  4.58
01182   146     51.5029  11.5705 19470101 20010531    18090  14783  37.0 100.0 78.19     0-99.00-99.00-99.00 15777 -16.6  36.6 13.19 15777 -24.2  20.6  4.62
01185     0     54.0000   8.1167 20010319 20021117       15      0 -99.0 -99.0-99.00     0-99.00-99.00-99.00     0 -99.0 -99.0-99.00     0 -99.0 -99.0-99.00
01188   518     50.7041  10.8576 19470101 19740831    10105   7299  26.0  99.0 76.14     0-99.00-99.00-99.00  7305 -19.4  35.4 11.52  7305 -24.5  21.1  3.97
01197   460     48.9895  10.1312 19410101 20151231    26875  26750  32.0 100.0 78.62     0-99.00-99.00-99.00 26875 -15.9  37.4 13.21 26875 -27.4  19.7  3.56
01200     3     54.0691   9.0106 19980101 20151231     6566   5996  44.0 100.0 85.57  2919  0.80 15.30  5.11  6273  -8.3  33.5 12.83  6276 -18.3  19.9  5.74
01201    85     50.9281   6.5646 19470701 20001231    19543  19543  36.0 100.0 79.12     0-99.00-99.00-99.00 19543 -13.5  36.6 14.28 19481 -26.6  21.4  5.84
01204     1     53.2346   8.4612 19490101 19651231     6209   6209  43.0 100.0 82.87     0-99.00-99.00-99.00  6209 -13.0  34.3 12.68  6209 -19.2  19.5  5.01
01207   560     50.2705  12.2742 19480601 20151231    23805  23356  33.2 100.0 81.93     0-99.00-99.00-99.00 23381 -18.4  37.2 11.50 23381 -32.2  22.5  2.59
01214   440     48.2012   8.1089 19871101 20151231     8522   8518  31.0 100.0 78.17     0-99.00-99.00-99.00  8522  -8.9  37.0 14.86  8522 -19.2  20.1  5.08
01219     5     53.3449   7.1909 19470101 19970630    11445  11445  42.0 100.0 81.16  8190  0.00 19.80  5.32 11445 -11.7  33.3 12.56 11445 -17.0  20.9  6.23
01221     0     53.3707   7.2236 19550101 19740228     6999   6999  43.0 100.0 81.07  6999  0.40 14.70  3.70  6999 -12.0  33.5 12.13  6999 -23.7  19.0  5.29
01224   201     48.1378   7.8351 19751101 20151231    14671  14665  31.0 100.0 77.64     0-99.00-99.00-99.00 14665 -12.6  39.2 15.44 14666 -26.1  20.5  5.56
01228     0     54.1651   6.3460 20000701 20151231     4995   4684  45.0 100.0 82.96  4550  1.20 22.00  8.25  4814  -1.7  28.5 11.99  4813  -4.7  21.3  9.40
01229    90     50.3324   7.6975 19470101 19970331    18353  16527  29.0 100.0 78.62     0-99.00-99.00-99.00 18353 -14.2  38.3 14.09 18353 -24.0  21.5  5.62
01238   144     50.9884   7.4250 19510101 19960930    16710  16529  24.0 100.0 80.20     0-99.00-99.00-99.00 16710 -11.4  35.4 13.63 16710 -23.9  20.0  4.52
01239   540     47.8516   8.7673 19860801 20080923     5748   5747  38.0 100.0 78.78     0-99.00-99.00-99.00  5747 -13.5  33.6 13.53  5747 -23.4  19.2  4.51
01243   705     48.4734   9.3028 19760101 19850930     3561   3561  30.0 100.0 79.61     0-99.00-99.00-99.00  3561 -17.0  35.8 11.46  3561 -30.2  19.8  2.72
01246   104     51.8418   8.0607 20150801 20151231      153    153  48.4  99.3 83.42     0-99.00-99.00-99.00   153   3.9  32.7 15.96   153   0.1  18.7  8.25
01254   210     49.1307   8.9165 19470701 20021130    20211   9892  32.0  99.0 76.67     0-99.00-99.00-99.00 20208 -16.1  37.0 14.07 20208 -27.2  22.8  5.50
01255   220     49.1664   8.8523 20021201 20151231     4779   4776  32.0 100.0 77.02     0-99.00-99.00-99.00  4779  -9.6  39.2 14.91  4779 -19.2  21.4  5.56
01262   446     48.3477  11.8133 19920517 20151231     8629   8629  32.0 100.0 78.30  8560  0.50 14.90  3.00  8628 -12.1  37.1 13.87  8628 -25.1  19.9  4.41
01266    18     54.2992   9.3162 19640501 20151231    18872  18868  37.0 100.0 83.01     0-99.00-99.00-99.00 18872 -13.0  36.7 12.27 18872 -20.5  20.5  5.13
01270   316     50.9829  10.9608 19510101 20151231    23741  23741  29.0 100.0 78.53 15444  0.00 14.20  3.77 23741 -19.2  36.5 12.54 23741 -25.0  23.0  4.39
01275   340     48.3008  13.1398 19670401 19801231     5024   5024  34.0  99.0 81.88     0-99.00-99.00-99.00  5024 -14.5  35.0 12.74  5024 -23.0  21.2  4.39
01276   408     47.6358   9.5392 19800801 20021231     7975   7975  28.0 100.0 80.39     0-99.00-99.00-99.00  7975 -15.0  37.5 13.87  7975 -22.9  22.7  5.04
01279   268     49.6497  11.0073 19490101 20151231    24106  24095  19.0 100.0 75.92     0-99.00-99.00-99.00 24106 -14.6  39.4 13.75 24106 -32.0  21.1  4.55
01280   280     49.5692  10.9929 19470401 19531231     2467   2467  41.0  99.0 76.77     0-99.00-99.00-99.00  2467  -8.9  37.9 14.56  2467 -18.3  19.3  4.03
01287   198     49.8589   9.2861 19911201 20060831     5388   5367  40.0  99.0 78.50     0-99.00-99.00-99.00  5364  -8.2  37.9 14.40  5388 -19.5  18.8  4.78
01292   470     49.7522  11.8222 19670101 20060430    14365  14365  37.0 100.0 79.12     0-99.00-99.00-99.00 14365 -16.0  36.5 11.98 14365 -22.6  19.3  3.62
01297   170     51.1834  10.0638 19470901 20151231    24900  24883  33.0 100.0 76.51  1580  0.20 11.60  3.16 24534 -17.3  37.7 13.35 24534 -24.2  20.7  4.70
01299     3     53.6476   7.6085 19790901 19991031     7366   7366  34.0 100.0 82.45     0-99.00-99.00-99.00  7366  -9.6  34.6 12.45  7366 -15.9  20.3  5.97
01300   351     51.2540   8.1565 19380101 20151231    26246  26237  28.0 100.0 81.72     0-99.00-99.00-99.00 26239 -18.4  35.0 12.46 26236 -31.2  19.4  3.26
01303   150     51.4040   6.9676 19350101 20151231    28125  28095  23.0 100.0 77.70 19326  0.00 15.70  3.66 28125 -13.8  36.6 13.36 28125 -24.0  24.4  6.53
01327   146     50.7119   6.7910 19370101 20151231    27789  27788  27.0 100.0 76.33     0-99.00-99.00-99.00 27789 -12.7  40.1 14.29 27789 -23.4  23.8  5.81
01329    50     54.1340  10.5865 19360101 20031231    23377  23061  39.0 100.0 83.19     0-99.00-99.00-99.00 23346 -14.1  35.3 11.98 23346 -26.1  21.1  4.86
01332   472     48.4832  12.7240 19660701 20151231    17897  17897  31.0 100.0 77.01     0-99.00-99.00-99.00 17897 -16.2  37.0 13.01 17897 -23.5  21.7  4.83
01339    73     52.9157  10.1885 20000701 20151231     5655   4450  39.0 100.0 78.92  5387  0.30 10.10  3.33     2  21.0  31.5 26.25     0 -99.0 -99.0-99.00
01341     0     54.6000  11.1500 20081201 20110928      971    853  60.0 100.0 87.49     0-99.00-99.00-99.00   861  -3.0  26.5 11.23   877  -8.0  21.6  7.31
01345    92     53.3346  13.4371 19470301 19621231     5785   5632  26.0 100.0 79.95     0-99.00-99.00-99.00  5754 -15.3  37.0 12.06  5754 -26.0  19.6  4.84
01346  1490     47.8749   8.0038 19450101 20151231    25758  25752   2.0 100.0 82.20 17058  0.20 28.20  7.92 25758 -24.3  27.4  6.42 25758 -30.7  21.9  1.20
01357   654     49.9807  11.8376 19480101 20151231    24714  24691  34.0 100.0 81.53  7759  0.10  8.30  2.61 24714 -19.6  34.1 10.27 24714 -26.8  20.7  2.72
01358  1213     50.4283  12.9535 18900801 20151231    44371  40012   5.0 100.0 86.88 22030  0.00 25.60  8.68 44227 -22.5  30.8  6.22 44227 -30.4  21.3  0.40
01374   363     50.5049  10.1671 19490112 19720430     8510   8510  33.0 100.0 76.24     0-99.00-99.00-99.00  8510 -17.0  36.0 11.42  8510 -23.0  20.8  3.42
01378    45     54.8086   9.4182 19850701 20061231     7854   7854  41.0 100.0 82.18     0-99.00-99.00-99.00  7854 -10.2  32.4 12.18  7854 -14.1  21.8  6.03
01379    41     54.7737   9.3752 19570101 19850630    10408  10408  37.0 100.0 82.98   943  0.60 13.30  4.51 10408 -13.1  32.7 11.31 10408 -21.0  20.6  4.44
01380    19     54.8147   9.4580 19410101 19561231     5479   5479  43.0 100.0 83.15     0-99.00-99.00-99.00  5479 -17.1  33.0 11.18  5479 -21.5  19.5  4.68
01392   622     49.7317  12.3491 19871001 20061231     7032   7032  24.0 100.0 79.18     0-99.00-99.00-99.00  7032 -13.4  35.3 10.30  7032 -17.6  22.8  4.19
01403   260     50.0616   9.4550 19650401 19801031     5693   5693  33.0  99.0 80.19     0-99.00-99.00-99.00  5693 -14.7  35.5 13.08  5693 -23.0  18.0  3.65
01410   130     51.3512  11.0958 19910101 19970331     2282   2282  42.0  98.0 75.71     0-99.00-99.00-99.00  2282 -11.9  38.0 13.29  2282 -20.3  20.2  4.53
01411   745     50.5309  10.0480 19910101 20151231     7487   7326  23.0 100.0 81.13     0-99.00-99.00-99.00  7487 -16.2  33.5 10.11  7487 -21.2  21.2  3.26
01420   100     50.0259   8.5213 19490101 20151231    24471  24471  25.0 100.0 75.48 17342  0.30 12.80  3.23 24471 -15.0  38.8 14.52 24471 -21.6  23.5  5.71
01421   125     50.1474   8.6746 19611201 19840831     8310   8310  30.0 100.0 74.77     0-99.00-99.00-99.00  8310 -11.0  35.7 13.80  8310 -18.4  22.1  6.00
01424   124     50.1269   8.6694 19851101 20151231    10927  10926  28.0  99.3 70.94     0-99.00-99.00-99.00 10926 -11.0  39.6 15.25 10926 -15.0  24.5  7.49
01425   109     50.1213   8.6601 18700101 19611130    33479  32013  30.0 100.0 75.45  3867  0.10  7.90  1.96 33479 -14.4  38.2 14.09 33479 -23.8  22.7  6.08
01426    65     52.3397  14.5080 19470101 19841231    13880  13868  32.0 100.0 77.12  6261  0.00 13.70  3.86 13880 -16.6  38.0 13.07 13880 -25.9  21.6  4.88
01428   230     49.2275   8.0585 19480101 19571231     3653   3653  28.0 100.0 76.56     0-99.00-99.00-99.00  3653 -13.3  38.2 14.07  3653 -19.7  23.9  6.13
01440   481     48.2018   7.9336 19710501 20031231    11840  11840  29.0 100.0 75.74     0-99.00-99.00-99.00 11840 -14.6  36.0 13.33 11840 -18.9  24.8  6.50
01441   416     50.9263  13.2711 19470101 19930430     8156   8094  22.0 100.0 77.25     0-99.00-99.00-99.00  8095 -19.0  35.6 12.04  7668 -27.2  22.2  4.13
01443   236     48.0233   7.8344 19490501 20151231    24351  24329  24.0 100.0 72.76 22256  0.00 12.70  2.84 24346 -13.0  40.2 15.34 24346 -21.6  26.0  6.88
01447   255     48.0130   7.8588 19470101 19850630    13847  12478  27.0 100.0 74.68     0-99.00-99.00-99.00 13847 -13.1  38.5 14.73 13847 -22.4  25.1  6.00
01451     2     53.8277   9.2493 19701101 20151231    16406  16406  38.0 100.0 83.10     0-99.00-99.00-99.00 16406 -11.9  36.6 12.76 16406 -22.0  21.4  5.37
01468   797     48.4537   8.4091 19490101 20151231    23945  23943  15.0 100.0 80.39 16373  0.00 12.10  2.76 23945 -18.6  33.9 10.85 23945 -27.4  22.5  3.64
01473   436     49.1780  11.3735 20060101 20151231     3652   3650  36.0 100.0 80.21     0-99.00-99.00-99.00  3652  -9.9  37.1 13.80  3652 -22.3  20.1  4.29
01488   523     51.6884  11.0394 19470101 19721231     9497   7305  20.0 100.0 81.84     0-99.00-99.00-99.00  7305 -20.6  33.6 10.59  7305 -25.5  19.6  2.96
01490   394     47.6454   9.4795 19470101 19801130    12388  12388  35.0 100.0 78.56  4595  0.20 11.00  2.88 12388 -17.0  35.2 13.26 12388 -23.9  20.9  5.36
01492   852     47.7819   7.7348 19580101 20031231    16680  16680  23.0 100.0 80.10     0-99.00-99.00-99.00 16680 -17.8  33.1 11.11 16680 -22.4  22.1  4.14
01503     6     53.0643   7.9022 19470201 20151231    23071  23065  33.0 100.0 82.66  1181  0.80 12.90  4.06 23071 -13.1  36.6 13.13 23071 -22.6  20.5  5.24
01504   172     51.1190   9.2799 20000701 20151231     5647   5608  38.0 100.0 79.18     0-99.00-99.00-99.00     0 -99.0 -99.0-99.00     0 -99.0 -99.0-99.00
01513   653     50.6588   8.1027 19470101 19621130     5813   5782  22.0 100.0 84.58     0-99.00-99.00-99.00  5782 -19.5  31.5  9.86  5813 -24.5  21.8  3.42
