DWD - Day Historical Data
cnt of number of stations
with parameter present   
                         
AJ_Kettle  20171004
                                        
total stations  1059
dayavg_airt     1057
dayavg_vapprs   1047
dayavg_ccov     1012
dayavg_pres      894
dayavg_relh     1047
dayavg_wspd        0
daymax_airt     1045
daymin_airt     1027
daymin_minbod   1020
daymax_gust      306
daytot_ppt      1020
daytot_sundur    623
daytot_snoacc   1026
